time_s,x_m,z_m,vx_mps,vz_mps,theta_deg,omega_deg_s,mass_kg,prop_remaining_kg,target_x_m,target_error_m,commanded_throttle,commanded_gimbal_deg,throttle,gimbal_deg,desired_theta_deg,desired_ax_mps2,desired_az_mps2,thrust_scale,navigation_rejection_count,estimated_x_m,estimated_z_m,estimated_vx_mps,estimated_vz_mps,estimated_theta_deg,estimated_omega_deg_s,x_estimation_error_m,z_estimation_error_m,vx_estimation_error_mps,vz_estimation_error_mps,theta_estimation_error_deg,ekf_nees,ekf_nis_gps,ekf_nis_radar,ekf_nis_attitude,ekf_estimated_bax_mps2,ekf_estimated_baz_mps2,ekf_estimated_bg_radps,ekf_true_bax_mps2,ekf_true_baz_mps2,ekf_true_bg_radps,ekf_sigma_x,ekf_x_inside_3sigma,ekf_sigma_z,ekf_z_inside_3sigma,ekf_sigma_vx,ekf_vx_inside_3sigma,ekf_sigma_vz,ekf_vz_inside_3sigma,ekf_sigma_theta,ekf_theta_inside_3sigma,ekf_sigma_bax,ekf_bax_inside_3sigma,ekf_sigma_baz,ekf_baz_inside_3sigma,ekf_sigma_bg,ekf_bg_inside_3sigma,optimizer_horizon_s,optimizer_predicted_terminal_x_error_m,optimizer_predicted_terminal_z_m,optimizer_predicted_terminal_vx_mps,optimizer_predicted_terminal_vz_mps,optimizer_minimum_tilt_margin_deg,optimizer_minimum_thrust_margin_mps2,optimizer_minimum_glideslope_margin_m,optimizer_tilt_constraint_active,optimizer_thrust_constraint_active,optimizer_glideslope_constraint_active,optimizer_converged,optimizer_solution_accepted,optimizer_fallback,optimizer_iterations,optimizer_primal_residual,optimizer_dual_residual,optimizer_max_constraint_violation,optimizer_objective,optimizer_replanned,optimizer_terminal_handoff
0.49999999999999994,16.76313932155651,690.2360770497202,-2.430207347979949,-60.070133526930185,0.996932380771998,-0.009747868425229725,24975.559375587156,6975.559375587156,0.0,16.76313932155651,0.39890807141696133,-0.6349555309635448,0.33597676005245397,0.13278522282907754,0.9869335467745349,0.20907990956357025,2.3301464609976392,1.0,0,16.941029003157887,690.158585753544,-2.5142322454441186,-60.05366910872521,1.007329759240983,0.378022796428484,0.1778896816013784,-0.0774912961761629,-0.08402489746416952,0.016464418204975573,0.010397378468976327,2.1667418244603915,1.2628624660603687,0.0019563201083184476,1.7718856627349397,0.01329446277143116,0.04047403915973654,0.00020919886231487116,-0.10356109241959273,0.04707214538574621,-0.001024020468436035,0.5003729528720232,1.0,0.13888295912647616,1.0,0.09397608577114798,1.0,0.09365829699112606,1.0,0.0007323585051646811,1.0,0.19148772398563577,1.0,0.1914575465841052,1.0,0.0023095112273794106,1.0,25.137928847397077,-4.7057869480227055e-05,0.00047198018307881284,0.00012463853037614214,-0.7512958342040292,6.994968038276286,18.020635909002543,2.0000001401488277,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.00047198018307881284,0.2521654953703536,0.0,-30532499.036379784,0.0,0.0
0.5499999999999999,16.641908159477623,687.2334180683673,-2.4190395849740116,-60.03621207063025,0.9968196453511857,0.0052237734698821255,24970.942767049015,6970.942767049015,0.0,16.641908159477623,0.3988343544979843,0.21159873608498533,0.34764406058293795,0.030167230501263104,0.9869335467745349,0.20907990956357025,2.3301464609976392,1.0,0,16.815473063132337,687.1568154470789,-2.5083248464345558,-60.01714678493303,1.0074871364891282,-0.1350928548048555,0.17356490365471444,-0.07660262128842987,-0.08928526146054416,0.01906528569721644,0.010667491137936611,2.0369441476736405,1.2628624660603687,0.0019563201083184476,0.08756057930930078,0.013314988080336512,0.04047432492964303,-1.0011004798292524e-05,-0.10321318401969624,0.04752207380613542,-0.0010073966899270166,0.500566932964573,1.0,0.13959141187276325,1.0,0.09927191250239356,1.0,0.09897190023056182,1.0,0.0007307861073202297,1.0,0.1914888864289691,1.0,0.1914587217733163,1.0,0.002187547784198176,1.0,25.137928847397077,-4.7057869480227055e-05,0.00047198018307881284,0.00012463853037614214,-0.7512958342040292,6.994968038276286,18.020635909002543,2.0000001401488277,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.00047198018307881284,0.2521654953703536,0.0,-30532499.036379784,0.0,0.0
0.6,16.521243080990267,684.2329010064,-2.407563398948382,-59.98445690866598,0.9971678047831435,0.008699196521041805,24966.165839805388,6966.165839805388,0.0,16.521243080990267,0.4114145338543886,-0.1930429497291628,0.35713739592257193,-0.19154035665367286,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,16.670154042202263,684.2038125975699,-2.442667998746663,-59.91063281300068,0.9867786561983753,0.12959463726797724,0.1489109612119961,-0.029088408830034496,-0.035104599798280844,0.07382409566530157,-0.01038914858476254,2.3347277668483177,1.2238894395710704,0.3633423162804387,1.4184020845087366,-0.055174736778356714,0.0022530651777320685,0.0008199564725700989,-0.10303200714647562,0.04805897908425791,-0.0010282705451336962,0.41631959666034574,1.0,0.12760738567772037,1.0,0.07907577102693791,1.0,0.07884196738864419,1.0,0.0007278865564162167,1.0,0.17681968572925685,1.0,0.17673663343391796,1.0,0.002070847774451105,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,1.0,0.0
0.65,16.40115810599115,681.235334904206,-2.395836278608173,-59.918173753200506,0.9970292064420713,-0.014220659651525618,24961.25846600058,6961.258466000581,0.0,16.40115810599115,0.411332437854583,0.3134890713260546,0.3648590549180187,-0.057160659074120136,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,16.548194295948946,681.2100120834189,-2.4357209944647145,-59.84138731646996,0.9767976254202235,-0.17406745614246752,0.14703618995779522,-0.025322820787096134,-0.03988471585654141,0.07678643673054353,-0.020231581021842453,2.3578532608608054,1.2238894395710704,0.3633423162804387,0.0031263293833868814,-0.05519076874108285,0.0022527983871264467,0.0008571493286148505,-0.10271877793207534,0.04754698150766777,-0.0010337510834283366,0.4164707098727711,1.0,0.12819107364277013,1.0,0.08437958332814272,1.0,0.08416811041045062,1.0,0.0007238521914834246,1.0,0.1768207257329904,1.0,0.17673790644564075,1.0,0.0019611884152330667,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
0.7000000000000001,16.281664419605917,678.2413788065234,-2.383913127020533,-59.84005675527788,0.9961457840791221,-0.021109481100337456,24956.244989985487,6956.244989985487,0.0,16.281664419605917,0.4112526033827061,0.40489476183852097,0.3734804399062353,-0.10245475595913436,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,16.42666038732947,678.1978040788362,-2.4268227178042636,-59.761311345784755,0.9992697500723723,-0.236955552549224,0.1449959677235526,-0.04357472768720072,-0.04290959078373069,0.07874540949312347,0.0031239659932412113,2.0751536246393947,1.2238894395710704,0.24845244167906297,2.3279243941451218,-0.05486031713006935,0.0034377872997151814,-9.470345736250628e-05,-0.10253795975563765,0.047839772541274764,-0.0010510435924515225,0.4166676195084539,1.0,0.12097189765676214,1.0,0.09024002696438674,1.0,0.08987583888524733,1.0,0.0007189173354889875,1.0,0.1768218434914278,1.0,0.17672334656695154,1.0,0.0018594037608952352,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
0.7500000000000001,16.162772264249746,675.2516587050231,-2.371775950978653,-59.74873392229529,0.9947732869922721,-0.03377798223849013,24951.113048754105,6951.113048754105,0.0,16.162772264249746,0.4111680055763571,-0.1583031793391537,0.3804900691559293,0.03619318646926194,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,16.30561781297787,675.2120315096859,-2.4144912983691675,-59.66959299881697,0.9990394289315692,0.1044533067266041,0.1428455487281255,-0.03962719533728887,-0.04271534739051441,0.07914092347832025,0.004266141939298886,2.2296520976466754,1.2238894395710704,0.24845244167906297,0.060899796810984536,-0.054905548990931204,0.0034370395292659867,4.917693046431698e-05,-0.10277881654722697,0.0475565408540417,-0.0010586573691482278,0.4169190885139322,1.0,0.12182145300587459,1.0,0.09655569358275941,1.0,0.09621285290725409,1.0,0.0007133602872032083,1.0,0.17682302095832741,1.0,0.17672461971282102,1.0,0.001765721954256673,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
0.8000000000000002,16.044491131869353,672.2667736005004,-2.359472639460174,-59.64665687418848,0.9932045541110248,-0.028976040810767007,24945.884789211188,6945.884789211188,0.0,16.044491131869353,0.4110831085146495,-0.16403234334031497,0.3861868347534806,0.15909371159234825,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,16.08213311779374,672.2187985536607,-2.4088522204528267,-59.62848407710071,1.0090530474662514,0.10458765448847449,0.037641985924388166,-0.0479750468397242,-0.049379580992652716,0.01817279708777164,0.0158484933552187,2.1917935061776532,5.610348061191616,0.8366517232383709,0.04897164356109001,-0.052398021061449564,0.0822734238001399,-7.09172461471389e-05,-0.10266998647690637,0.04708511309828574,-0.0010660977737621783,0.3643359932396319,1.0,0.11347524179176881,1.0,0.07823873025595486,1.0,0.0779688481601452,1.0,0.0007074005000734569,1.0,0.15697193571966322,1.0,0.15680467223590594,1.0,0.0016799398185688458,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
0.8500000000000002,15.92682846455994,669.2872112701064,-2.347036342664151,-59.535822963330645,0.9922740068097863,-0.008266155107179218,24940.57825122814,6940.57825122814,0.0,15.92682846455994,0.4109901093145972,0.9387861874817265,0.3908129774984577,0.053294747948514284,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,15.961722619449562,669.2398438284896,-2.4075115223128902,-59.5296986215935,0.9641011480218937,-0.5488032461949467,0.03489415488962244,-0.04736744161675688,-0.060475179648739275,0.0061243417371485975,-0.028172858787901642,1.7564296402514366,5.610348061191616,0.8366517232383709,0.6789722978222683,-0.05275570809825953,0.08227090219675469,0.00034692721254149565,-0.10211082418477437,0.04703395582115512,-0.0010740278020021352,0.36453698354227015,1.0,0.11418639883058579,1.0,0.08395702487619938,1.0,0.08371018393549859,1.0,0.0007013030816778699,1.0,0.15697276888592226,1.0,0.15680610710570245,1.0,0.0016016782743652424,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
0.9000000000000002,15.809790392056046,666.3133688276289,-2.3344877029988513,-59.41786135586665,0.9920361604172551,-0.0012545747124330406,24935.208146080233,6935.208146080233,0.0,15.809790392056046,0.41090256925582325,-0.10790231857015269,0.3945667054644192,-0.01914761581442881,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,15.841811965147732,666.3009241047469,-2.389075987385405,-59.4019326894591,0.9719629728236023,0.0829328158722894,0.032021573091686406,-0.01244472288203724,-0.05458828438655372,0.015928666407546643,-0.02007318759365173,1.4289416248832967,5.610348061191616,0.9226309094818156,0.03180574857708377,-0.05263639418265263,0.07905485470228557,0.0002625762635673367,-0.10207239002081828,0.04722414316022379,-0.0010657849852060198,0.3647919216297221,1.0,0.10930617026429369,1.0,0.08999751909786212,1.0,0.08956666980343514,1.0,0.0006951828301627128,1.0,0.1569737935218819,1.0,0.15677178307312498,1.0,0.0015303523856878478,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
0.9500000000000003,15.69338207425265,663.3455694644099,-2.3218459915808314,-59.29409976832878,0.991910411034869,-0.003772931598504903,24929.78646149399,6929.78646149399,0.0,15.69338207425265,0.4108114191695219,0.4893252819831391,0.39760807654778546,0.30016365195095623,1.0245753866765566,0.22394663448994834,2.7154439693986205,1.0,0,15.722272252585777,663.3336996281164,-2.3924032174837087,-59.287047500047684,0.9569913566215272,-0.27403276694113515,0.02889017833312657,-0.011869836293499247,-0.07055722590287727,0.007052268281093177,-0.034919054413344926,1.8463609209044671,5.610348061191616,0.9226309094818156,0.0038663442170074344,-0.05265421429874339,0.07905474108918664,0.0002900354012131731,-0.10179875617185678,0.04673277386119925,-0.0010609496485668149,0.3651110562626894,1.0,0.11032928003396719,1.0,0.09629930587737182,1.0,0.09588677901474764,1.0,0.0006891526293403899,1.0,0.15697496526233218,1.0,0.15677321826316004,1.0,0.0014653603873606663,1.0,23.13037505059326,-4.6760975521920045e-05,0.0004744512117440536,0.00012160551519801999,-0.7515246334705807,6.996833745154969,17.898179144863544,2.0000006841456526,0.0,0.0,0.0,1.0,1.0,0.0,90.0,0.0004744512117440536,0.024299468553120467,0.0,-27540236.23017942,0.0,0.0
