time_s,x_m,z_m,vx_mps,vz_mps,theta_deg,omega_deg_s,mass_kg,prop_remaining_kg,target_x_m,target_error_m,commanded_throttle,commanded_gimbal_deg,throttle,gimbal_deg,desired_theta_deg,desired_ax_mps2,desired_az_mps2,thrust_scale,navigation_rejection_count
2.499999999999999,12.704602892507667,583.565299294821,-1.6921767095630276,-51.64531085868337,1.582787484982007,0.04476860403269889,24727.270902183303,6727.270902183303,0.0,12.704602892507667,0.385692890780751,-0.06817594478859708,0.385692890780751,-0.06817594478859708,1.5931370338281088,0.3295761312412415,2.043212366474363,1.0,0
2.549999999999999,12.620449523452736,580.9858337057134,-1.6739551715379652,-51.53329835105996,1.584799362276002,0.03571536347887999,24721.971151413636,6721.971151413636,0.0,12.620449523452736,0.3856175750838906,-0.06798806664861774,0.3856175750838906,-0.06798806664861774,1.5683307860787916,0.3244476863423634,2.0434267021604158,1.0,0
2.5999999999999988,12.537207544561374,578.4119680039131,-1.655721877363827,-51.421315330077036,1.5863605553558715,0.026741157982095733,24716.672435546174,6716.672435546174,0.0,12.537207544561374,0.38554454193899956,-0.06777350404342301,0.38554454193899956,-0.06777350404342301,1.543359476495935,0.319286962155966,2.04371336340962,1.0,0
2.6499999999999986,12.454877430164244,575.8437008076114,-1.6374813592207056,-51.30935809487571,1.5874750889121323,0.017848902191459376,24711.374723216693,6711.374723216693,0.0,12.454877430164244,0.3854735434895344,-0.06753346903264835,0.3854735434895344,-0.06753346903264835,1.5182336699726044,0.314095847967769,2.044064774764931,1.0,0
2.6999999999999984,12.373459428791456,573.2810309105415,-1.6192381167201462,-51.19742332466855,1.5881471291346783,0.009041341598741386,24706.07798646674,6706.077986466738,0.0,12.373459428791456,0.38540435772762754,-0.06726907738352234,0.38540435772762754,-0.06726907738352234,1.4929637405063163,0.3088762261587177,2.0444741445281345,1.0,0
2.7499999999999982,12.292953564859763,570.7239572639585,-1.6009966145665104,-51.085508039400615,1.5883809755793064,0.0003210655014757987,24700.78220038843,6700.7822003884285,0.0,12.292953564859763,0.3853367858207863,-0.06698135891391876,0.3853367858207863,-0.06698135891391876,1.467559883149336,0.30362997117214147,2.044935383648504,1.0,0
2.799999999999998,12.213359640472577,568.1724789604839,-1.5827612803818651,-50.97360956448197,1.5881810536479841,-0.008309481409319745,24695.487342806013,6695.487342806013,0.0,12.213359640472577,0.38527064971552016,-0.0666712667227941,0.38527064971552016,-0.0666712667227941,1.4420321244694903,0.29835894854620604,2.045443033009501,1.0,0
2.849999999999998,12.134677237324954,565.6265952196234,-1.564536502681321,-50.86172549917003,1.587551907617846,-0.01684798868636499,24690.193393990347,6690.1933939903465,0.0,12.134677237324954,0.38520578998915117,-0.06633968543142807,0.38520578998915117,-0.06633968543142807,1.4163903316834272,0.29306501400640617,2.0459921982433684,1.0,0
2.8999999999999977,12.056905718706348,563.0863053747828,-1.546326628986941,-50.74985368822394,1.5864981941610126,-0.025292270854953242,24684.90033640289,6684.90033640289,0.0,12.056905718706348,0.38514206392406647,-0.06598743854359533,0.38514206392406647,-0.06598743854359533,1.3906442206077976,0.28775001261332483,2.046578491294164,1.0,0
2.9499999999999975,11.98004423159445,560.5516088616282,-1.5281359640694192,-50.637992196492185,1.5850246763036144,-0.03364025911501119,24679.60815446617,6679.608154466168,0.0,11.98004423159445,0.3850793437813406,-0.06561529501976342,0.3850793437813406,-0.06561529501976342,1.364803362559011,0.2824157779613225,2.047197978030417,1.0,0
2.9999999999999973,11.904091708833976,558.0225052076513,-1.509968768307716,-50.526139286129684,1.5831362177779935,-0.04188999391107057,24674.316834357942,6674.316834357942,0.0,11.904091708833976,0.3850175152530347,-0.06522397514925618,0.3850175152530347,-0.06522397514925618,1.3388771903188617,0.2770641314242215,2.04784713128063,1.0,0
3.049999999999997,11.82904687139475,555.4989940228144,-1.4918292561577384,-50.41429339617235,1.5808377777270337,-0.05003961827633876,24669.02636382667,6669.02636382667,0.0,11.82904687139475,0.384956476074649,-0.06481415579479502,0.384956476074649,-0.06481415579479502,1.3128750032711174,0.2716968814444077,2.048522788730286,1.0,0
3.099999999999997,11.75490823070381,552.9810749911643,-1.4737215947219655,-50.30245312422484,1.5781344057240105,-0.05808737186720983,24663.736732026002,6663.736732026002,0.0,11.75490823070381,0.3848961347811158,-0.0643864750754852,0.3848961347811158,-0.0643864750754852,1.2868059718033171,0.2663158228621112,2.0492221151769217,1.0,0
3.149999999999997,11.68167409104668,550.4687478633142,-1.4556499024126672,-50.19061721004295,1.5750312370753057,-0.0660315856135412,24658.447929366408,6658.447929366408,0.0,11.68167409104668,0.38483640959144205,-0.06394153654709059,0.38483640959144205,-0.06394153654709059,1.260679141058154,0.2609227362819198,2.0499425686918564,1.0,0
3.1999999999999966,11.609342552033308,547.9620124497044,-1.4376182477020394,-50.07878452081442,1.5715334883768692,-0.07387067691799401,24653.15994738209,6653.15994738209,0.0,11.609342552033308,0.38477722740867015,-0.0634799129321199,0.38477722740867015,-0.0634799129321199,1.2345034341099421,0.2555193874738573,2.050681870284354,1.0,0
3.2499999999999964,11.537911511124458,545.46086861456,-1.4196306479531922,-49.96695403796241,1.567646453298464,-0.08160314534483011,24647.87277861167,6647.872778611669,0.0,11.537911511124458,0.38471852292318737,-0.06300214944661062,0.38471852292318737,-0.06300214944661062,1.2082876546337726,0.25010752680660703,2.051437976705224,1.0,0
3.2999999999999963,11.467378666214675,542.9653162704756,-1.4016910683264896,-49.855124845313995,1.5633754985725568,-0.0892275687448715,24642.586416491176,6642.586416491176,0.0,11.467378666214675,0.38466023780868175,-0.06250876676562954,0.38466023780868175,-0.06250876676562954,1.1820404891277068,0.2446888887106854,2.0522090560652155,1.0,0
3.349999999999996,11.397741518268152,540.4753553735595,-1.3838034207562426,-49.74329611849251,1.5587260601672397,-0.09674259976897166,24637.300855258094,6637.300855258094,0.0,11.397741518268152,0.38460232000112704,-0.06200026366505283,0.38460232000112704,-0.06200026366505283,1.155770508742047,0.2392651911695774,2.052993465976376,1.0,0
3.399999999999996,11.328997374004128,537.9909859190825,-1.3659715629932216,-49.63146711540697,1.5537036396248203,-0.10414696272737789,24632.01608986531,6632.0160898653085,0.0,11.328997374004128,0.384544723052206,-0.061477119373371296,0.384544723052206,-0.061477119373371296,1.1294861707638297,0.23383813523702923,2.0537897339556794,1.0,0
3.4499999999999957,11.261143348628597,535.5122079375759,-1.3481992977088681,-49.5196371677251,1.5483138005497439,-0.11143945075687355,24626.73211590395,6626.732115903949,0.0,11.261143348628597,0.3844874055494391,-0.06093979566370444,0.3844874055494391,-0.06093979566370444,1.1031958197996607,0.22840940457886671,2.0545965398561954,1.0,0
3.4999999999999956,11.19417636860936,533.0390214913353,-1.3304903716574696,-49.40780567322817,1.5425621652313082,-0.11861892326161186,24621.448929534185,6621.448929534185,0.0,11.19417636860936,0.38443033059612264,-0.060388738713179554,0.38443033059612264,-0.060388738713179554,1.076907688695237,0.22298066503785646,2.0554127001163645,1.0,0
3.5499999999999954,11.128093174491603,530.5714266712861,-1.3128484748928968,-49.295972088956376,1.5364544113882497,-0.1256843035971657,24616.16652742318,6616.166527423178,0.0,11.128093174491603,0.3843734653448686,-0.059824380753992865,0.3843734653448686,-0.059824380753992865,1.0506298992258565,0.21755356422026856,2.0562371536389215,1.0,0
3.599999999999995,11.06289032375134,528.1094235941739,-1.2952772400368218,-49.184135925062996,1.5299962690237252,-0.1326345769705462,24610.884906689447,6610.884906689447,0.0,11.06289032375134,0.3843167805792031,-0.05924714153801066,0.3843167805792031,-0.05924714153801066,1.024370462588431,0.21212973110292488,2.0570689491309877,1.0,0
3.649999999999995,10.998564193684224,525.6530124000471,-1.2777802415956085,-49.072296739303965,1.5231935173804945,-0.13946878853183883,24605.60406485296,6605.60406485296,0.0,10.998564193684224,0.384260250338233,-0.05865742963450283,0.384260250338233,-0.05865742963450283,0.9981372797222456,0.2067107756596288,2.057907233753825,1.0,0
3.699999999999995,10.935110984327371,523.2021932499998,-1.2603609953233292,-48.96045413209711,1.5160519819872722,-0.14618604163569845,24600.323999790417,6600.323999790417,0.0,10.935110984327371,0.38420385157993725,-0.058055643578628253,0.38420385157993725,-0.058055643578628253,0.9719381414826709,0.20129828850597709,2.0587512429470247,1.0,0
3.7499999999999947,10.872526721411916,520.7569663241496,-1.2430229576285805,-48.848607742092156,1.50857753178824,-0.1527854962532707,24595.044709695136,6595.044709695136,0.0,10.872526721411916,0.38414756387907384,-0.05744217288645361,0.38414756387907384,-0.05744217288645361,0.9457807286894213,0.19589384056164633,2.0596002913054456,1.0,0
3.7999999999999945,10.810807259344193,518.3173318198254,-1.225769525022991,-48.73675724219857,1.500776076348634,-0.15926636751718876,24589.76619304109,6589.76619304109,0.0,10.810807259344193,0.384091369156118,-0.056817398950673045,0.384091369156118,-0.056817398950673045,0.9196726120685712,0.19049898272933047,2.0604537643997385,1.0,0
3.8499999999999943,10.749948284213497,515.8832899499433,-1.2086040336094905,-48.62490233602402,1.4926535631301365,-0.1656279243841594,24584.488448550685,6584.488448550685,0.0,10.749948284213497,0.3840352514340337,-0.05618169582976658,0.3840352514340337,-0.05618169582976658,0.8936212521053556,0.1851152455895811,2.0613111114432967,1.0,0
3.899999999999994,10.689945316824469,513.4548409415517,-1.1915297586085858,-48.51304275468082,1.4842159748305455,-0.17186948840132793,24579.21147516586,6579.211475165859,0.0,10.689945316824469,0.38397919661998536,-0.05553543094197616,0.38397919661998536,-0.05553543094197616,0.8676339988229689,0.1797441391108719,2.062171838717564,1.0,0
3.949999999999994,10.630793715752262,511.031985034527,-1.1745499139210351,-48.401178253922396,1.4754693267828334,-0.1779904325641046,24573.935272022205,6573.935272022205,0.0,10.630793715752262,0.38392319230942445,-0.05487896567435181,0.38392319230942445,-0.05487896567435181,0.841718091500789,0.17438715237426694,2.0630355036776318,1.0,0
3.999999999999994,10.572488680418699,508.6147224804067,-1.1576676517254572,-48.28930861157561,1.4664196644093026,-0.18399018025448063,24568.65983842576,6568.6598384257595,0.0,10.572488680418699,0.38386722761022507,-0.0542126559160129,0.38386722761022507,-0.0542126559160129,0.8158806583440192,0.169045753312131,2.063901709667334,1.0,0
4.049999999999994,10.515025254187703,506.2030535413427,-1.1408860621095247,-48.17743362523832,1.457073060727056,-0.18986820425005893,24563.38517383223,6563.38517383223,0.0,10.515025254187703,0.38381129298480976,-0.053536852523858626,0.38381129298480976,-0.053536852523858626,0.790128716115318,0.16372138846036927,2.064770101181155,1.0,0
4.099999999999993,10.458398327478363,503.79697848916413,-1.1242081727335145,-48.065553110214736,1.4474356139014601,-0.19562402579510207,24558.11127782838,6558.111277828379,0.0,10.458398327478363,0.3837553801084017,-0.05285190172808764,0.3837553801084017,-0.05285190172808764,0.7644691697378128,0.1584154827237252,2.0656403596161765,1.0,0
4.149999999999993,10.402602640894033,501.3964976045389,-1.1076369485250757,-47.95366689766405,1.437513444844704,-0.20125721372586186,24552.838150115353,6552.838150115353,0.0,10.402602640894033,0.3836994817417401,-0.05215814548411417,0.3836994817417401,-0.05215814548411417,0.73890881187782,0.1531294391537108,2.0665121994633817,1.0,0
4.199999999999993,10.347632788365946,499.001611176222,-1.0911752914041741,-47.84177483294018,1.4273126948568986,-0.20676738364331376,24547.565790493776,6547.565790493776,0.0,10.347632788365946,0.38364359161676764,-0.051455921776793354,0.38364359161676764,-0.051455921776793354,0.7134543225146058,0.14786463873877476,2.0673853648929033,1.0,0
4.249999999999993,10.293483220309838,496.61231950038314,-1.0748260400372487,-47.72987677410295,1.4168395233075106,-0.21215419712719116,24542.294198850403,6542.294198850403,0.0,10.293483220309838,0.38358770433395434,-0.05074556488223978,0.38358770433395434,-0.05074556488223978,0.6881122685036831,0.1426224402063493,2.0682596266924707,1.0,0
4.299999999999993,10.240148246794165,494.2286228800047,-1.058591969619686,-47.61797259058288,1.4061001053551951,-0.2174173609859013,24537.02337514618,6537.023375146178,0.0,10.240148246794165,0.38353181527005853,-0.05002740559197126,0.38353181527005853,-0.05002740559197126,0.6628891031393617,0.1374041798364431,2.0691347795225106,1.0,0
4.3499999999999925,10.1876220407185,491.8505216243433,-1.0424757916857894,-47.50606216198385,1.3951006297043531,-0.2225566265375208,24531.753319405576,6531.753319405576,0.0,10.1876220407185,0.3834759204952521,-0.04930177140360764,0.3834759204952521,-0.04930177140360764,0.637791165721595,0.13221117128647658,2.070010639455179,1.0,0
4.399999999999992,10.135898641000765,489.47801604844767,-1.0264801539454707,-47.394145377009195,1.3838472963969715,-0.22757178891761798,24526.484031707067,6526.484031707067,0.0,10.135898641000765,0.3834200166986433,-0.04856898668191086,0.3834200166986433,-0.04856898668191086,0.6128246811315524,0.12704470542707474,2.0708870417678122,1.0,0
4.449999999999992,10.084971955771973,487.1111064727282,-1.0106076401469466,-47.28222213249862,1.372346314638491,-0.23246268641013937,24521.215512174622,6521.215512174622,0.0,10.084971955771973,0.38336410112134234,-0.04782937279355235,0.38336410112134234,-0.04782937279355235,0.5879957594197961,0.12190605018855838,2.0717638389647393,1.0,0
4.499999999999992,10.034835765577213,484.74979322257116,-0.9948607699647715,-47.17029233256437,1.3606039006566393,-0.23722919979803803,24515.947760970113,6515.947760970113,0.0,10.034835765577213,0.38330817149628943,-0.047083248218634605,0.38330817149628943,-0.047083248218634605,0.5633103954104624,0.11679645041788761,2.0726408990036194,1.0,0
4.549999999999992,9.985483726581597,482.3940766279948,-0.9792419989125732,-47.05835588781651,1.348626275592308,-0.24187125173071183,24510.680778286573,6510.680778286573,0.0,9.985483726581597,0.3832522259941546,-0.04633092864166351,0.3832522259941546,-0.04633092864166351,0.5387744683244207,0.11171712774583281,2.0735181037052235,1.0,0
4.599999999999992,9.936909373779976,480.0439570233418,-0.9637537182799013,-46.94641271466793,1.3364196634217052,-0.2463888061056681,24505.414564342165,6505.414564342165,0.0,9.936909373779976,0.38319626317469213,-0.045572727024397186,0.38319626317469213,-0.045572727024397186,0.5143937414239788,0.1066692804641593,2.0743953473278163,1.0,0
4.6499999999999915,9.889106124209224,477.69943474700455,-0.9483982550926258,-46.83446273471101,1.323990288909125,-0.2507818674621451,24500.149119374844,6500.149119374844,0.0,9.889106124209224,0.3831402819429832,-0.0448089536627192,0.3831402819429832,-0.0448089536627192,0.4901738616813824,0.1016540834126261,2.0752725352888364,1.0,0
4.699999999999991,9.842067280161924,475.3605101411801,-0.9331778720963567,-46.722505874158415,1.311344375589785,-0.2550504803846962,24494.88444363761,6494.884443637609,0.0,9.842067280161924,0.38308428151008067,-0.044039916229467554,0.38308428151008067,-0.044039916229467554,0.46612035947302805,0.09667268787561206,2.076149583019011,1.0,0
4.749999999999991,9.795786032400317,473.0271835516519,-0.9180947677623792,-46.61054206334141,1.2984881437822793,-0.2591947289149923,24489.6205373943,6489.620537394301,0.0,9.795786032400317,0.3830282613575927,-0.043265919804934605,0.3830282613575927,-0.043265919804934605,0.4422386483010576,0.09172622148818976,2.077026414934777,1.0,0
4.799999999999991,9.7502554633694,470.6994553275949,-0.9031510763156216,-46.498571236259814,1.2854278086302762,-0.2632147359703169,24484.357400915884,6484.357400915884,0.0,9.7502554633694,0.3829722212058228,-0.042487266896580424,0.3829722212058228,-0.042487266896580424,0.4185340245437245,0.08681578815147906,2.0779029635172734,1.0,0
4.849999999999991,9.705468550408096,468.3773258214024,-0.8883488677841969,-46.38659333017815,1.2721695781731537,-0.26711066276742745,24479.095034477166,6479.095034477166,0.0,9.705468550408096,0.3829161609850895,-0.04170425744931712,0.3829161609850895,-0.04170425744931712,0.3950116672357495,0.08194246795711979,2.0787791684864723,1.0,0
4.899999999999991,9.661418168957402,466.0607953885317,-0.8736901480700726,-46.274608285263305,1.258719651445339,-0.2708827082506286,24473.83343835391,6473.833438353911,0.0,9.661418168957402,0.38286008080991374,-0.04091718884759295,0.38286008080991374,-0.04091718884759295,0.3716766378796479,0.07710731712070845,2.0796549760607923,1.0,0
4.94999999999999,9.618097095764497,463.74986438736715,-0.8591768590404446,-46.16261604425933,1.245084216604162,-0.27453110852306173,24468.572612820313,6468.572612820313,0.0,9.618097095764497,0.3828039809557829,-0.04012635591036471,0.3828039809557829,-0.04012635591036471,0.34853388028885934,0.0723113679240518,2.080530338293412,1.0,0
