time_s,x_m,z_m,vx_mps,vz_mps,theta_deg,omega_deg_s,mass_kg,prop_remaining_kg,target_x_m,target_error_m,commanded_throttle,commanded_gimbal_deg,throttle,gimbal_deg,desired_theta_deg,desired_ax_mps2,desired_az_mps2,thrust_scale,navigation_rejection_count,estimated_x_m,estimated_z_m,estimated_vx_mps,estimated_vz_mps,estimated_theta_deg,estimated_omega_deg_s,x_estimation_error_m,z_estimation_error_m,vx_estimation_error_mps,vz_estimation_error_mps,theta_estimation_error_deg,ekf_nees,ekf_nis_gps,ekf_nis_radar,ekf_nis_attitude,ekf_estimated_bax_mps2,ekf_estimated_baz_mps2,ekf_estimated_bg_radps,ekf_true_bax_mps2,ekf_true_baz_mps2,ekf_true_bg_radps,ekf_sigma_x,ekf_x_inside_3sigma,ekf_sigma_z,ekf_z_inside_3sigma,ekf_sigma_vx,ekf_vx_inside_3sigma,ekf_sigma_vz,ekf_vz_inside_3sigma,ekf_sigma_theta,ekf_theta_inside_3sigma,ekf_sigma_bax,ekf_bax_inside_3sigma,ekf_sigma_baz,ekf_baz_inside_3sigma,ekf_sigma_bg,ekf_bg_inside_3sigma
0.49999999999999994,16.765256909974845,690.3529478246359,-2.4135449399670286,-59.17603906216432,1.0456994186897577,0.3046053052895354,24967.47558468308,6967.475584683081,0.0,16.765256909974845,0.6015835794310569,-0.612262421823564,0.4887507699047787,0.40798706904037546,2.005606247975982,0.6411523285848233,8.502186646219279,1.0,0,16.943151222131124,690.2754565720169,-2.497510366711931,-59.15956675024965,1.0589667994659735,0.6866146172751934,0.1778943121562797,-0.07749125261898371,-0.0839654267449026,0.01647231191466858,0.013267380776226797,2.4265147952164403,1.2634538155767756,0.001956293516378414,1.8752161402269703,0.013299923163737428,0.04047164296242132,0.00033914717903058076,-0.10356109241959273,0.04707214538574621,-0.001024020468436035,0.5003729549555783,1.0,0.13888295912502613,1.0,0.09398004917012763,1.0,0.09365829593470097,1.0,0.0007323561962936241,1.0,0.19148782814756257,1.0,0.1914575468215255,1.0,0.002309510814426437,1.0
0.5499999999999999,16.644976706428494,687.4008001021144,-2.3976282385141667,-58.90985544493525,1.0625531647376942,0.3694809328869813,24960.759730357287,6960.7597303572875,0.0,16.644976706428494,0.5910188429442402,0.16843999233422374,0.5110825515907478,0.24415348175456553,2.0474870301946346,0.6432265625583987,8.18539469349939,1.0,0,16.8185543544703,687.3241980802185,-2.486745032239353,-58.89077447050932,1.0760760551490518,0.22171881450960418,0.17357764804180675,-0.07660202189595111,-0.08911679372518622,0.019080974425932595,0.013522890411353454,2.318146073398953,1.2634538155767756,0.001956293516378414,0.06649267039751248,0.013323324946256905,0.04047189048811756,0.00014812136427945382,-0.10321318401969624,0.04752207380613542,-0.0010073966899270166,0.5005669407982906,1.0,0.13959141186551058,1.0,0.09927817246727916,1.0,0.0989718990899155,1.0,0.0007307846608237665,1.0,0.19148898164783057,1.0,0.19145872201076447,1.0,0.002187547702001792,1.0
0.6,16.525513747102703,684.462813549004,-2.380847748086508,-58.60959159239851,1.082016902929652,0.40902982125889625,24953.737018217915,6953.737018217915,0.0,16.525513747102703,0.5743510233320774,-0.3409477633656315,0.527842001190805,-0.04131848610481097,2.016962881835463,0.6159334316426306,7.682916921796949,1.0,0,16.674425225256325,684.4337237262827,-2.4159831412387702,-58.535743753656334,1.0742730721767955,0.5208649446532717,0.1489114781536216,-0.029089822721289238,-0.03513539315226222,0.07384783874217504,-0.007743830752848546,2.630512332992166,1.2201968055108023,0.36334688446068875,1.5034636522956153,-0.05518851842138883,0.002225041485225541,0.000998679359799617,-0.10303200714647562,0.04805897908425791,-0.0010282705451336962,0.41631959739954966,1.0,0.1276073856821685,1.0,0.07907953049765032,1.0,0.07884196629220408,1.0,0.0007278656482182195,1.0,0.1768213901608463,1.0,0.17673663705486192,1.0,0.0020708329024039024,1.0
0.65,16.40690844331581,681.5404804113429,-2.363318930057045,-58.28371812133368,1.10222590223411,0.39933965111378644,24946.484016882034,6946.484016882034,0.0,16.40690844331581,0.5595886750033839,0.16521027362398957,0.53954141633033,0.02860100670820059,2.072025069829803,0.6166762265502369,7.238288957987658,1.0,0,16.553943303999038,681.5151579294221,-2.4032941046054686,-58.20688730882895,1.08388439170322,0.22925278748220057,0.14703486068322746,-0.025322481920738937,-0.039975174548423364,0.07683081250473123,-0.01834151053088587,2.6156935973860427,1.2201968055108023,0.36334688446068875,0.0065645891889572336,-0.05522116270443829,0.002224662022870745,0.0010525722192383763,-0.10271877793207534,0.04754698150766777,-0.0010337510834283366,0.41647071191534346,1.0,0.12819107364325458,1.0,0.08438591367602674,1.0,0.0841681098762097,1.0,0.0007238380375976416,1.0,0.17682220359856096,1.0,0.1767379100689136,1.0,0.0019611803545199593,1.0
0.7000000000000001,16.289194982126944,678.6348887965223,-2.3451734692821287,-57.93993005572167,1.1222633717610129,0.4021563684667139,24939.070255558418,6939.070255558418,0.0,16.289194982126944,0.5437040805098899,0.2625546645933885,0.5459876398491722,-0.09458191664974341,2.1293101383459665,0.6159256033979307,6.759132902010059,1.0,0,16.434205643860906,678.5913165342431,-2.38787409904677,-57.8611254413314,1.1265978504088845,0.17511339016485258,0.14501066173396282,-0.04357226227921274,-0.042700629764641285,0.07880461439026476,0.004334478647869556,2.339049225470286,1.2201968055108023,0.24846104837389144,2.2791926354262495,-0.054752956729483285,0.0034094806595921802,0.00011075345674782684,-0.10253795975563765,0.047839772541274764,-0.0010510435924515225,0.4166676291219121,1.0,0.12097189765135045,1.0,0.09024916269202245,1.0,0.0898758393961403,1.0,0.0007189078392988537,1.0,0.17682317326634056,1.0,0.1767233505601709,1.0,0.001859399538331287,1.0
0.7500000000000001,16.17240052112973,675.7467345766349,-2.326559388470619,-57.58622187973451,1.1418801436663812,0.3825337456693187,24931.567917600718,6931.567917600718,0.0,16.17240052112973,0.5271539783806072,-0.26783065336334416,0.5485063500629151,-0.007984519891832426,2.1865080824000365,0.6134142872322592,6.259600600846389,1.0,0,16.315266681311396,675.7071133600307,-2.3691149086889385,-57.507006319593394,1.1464932449446992,0.508993220584109,0.14286616018166498,-0.039621216604246,-0.042555520218319653,0.0792155601411153,0.004613101278322544,2.5281460628339705,1.2201968055108023,0.24846104837389144,0.06318559188638626,-0.054818110102602076,0.00340873534416144,0.0002573074194091241,-0.10277881654722697,0.0475565408540417,-0.0010586573691482278,0.4169191148496588,1.0,0.12182145297988783,1.0,0.09656753901603625,1.0,0.09621285012448137,1.0,0.0007133539709807715,1.0,0.17682425575000046,1.0,0.1767246237071155,1.0,0.0017657197866464778,1.0
0.8000000000000002,16.056545430311726,672.8763642638633,-2.307599854489498,-57.2285734859841,1.1609140469890356,0.37882602227032525,24924.030970406726,6924.030970406726,0.0,16.056545430311726,0.5145744333647336,-0.22103829429901456,0.547617040886429,0.08219520826990787,2.2759058548863598,0.6234650704022572,5.880785978866761,1.0,0,16.094194745223234,672.8283883531893,-2.3568240989394633,-57.210344949728885,1.1763995058076446,0.5004647189650351,0.03764931491150847,-0.04797591067392659,-0.049224244449965315,0.018228536255215033,0.01548545881860822,2.513674164332456,5.611673108525252,0.8366467702133716,0.05111328074413689,-0.052269986094383165,0.08230040137861729,0.00013471661180375485,-0.10266998647690637,0.04708511309828574,-0.0010660977737621783,0.3643359963604171,1.0,0.11347524183276288,1.0,0.07824497002834511,1.0,0.07796884455117209,1.0,0.0007073659504344074,1.0,0.15697842455351893,1.0,0.15680468799852326,1.0,0.0016799164732050115,1.0
0.8500000000000002,15.941644288303984,670.023845057504,-2.2884009266099956,-56.87217753882039,1.1801763108699161,0.3916519584811671,24916.506243082753,6916.506243082753,0.0,15.941644288303984,0.4986475842998284,0.9296318089574795,0.5438275848668324,-0.03448007894117614,2.3593451603996183,0.6265372965291125,5.399963649403537,1.0,0,15.976548260684115,669.976480899319,-2.3489516594451922,-56.86594612432127,1.1511067621261937,-0.16066708479217934,0.034903972380131876,-0.04736415818501882,-0.06055073283519663,0.006231414499119126,-0.02906954874372637,1.9645117991643548,5.611673108525252,0.8366467702133716,0.6596478608342875,-0.0527779182840637,0.08229813800959099,0.0005465452770924712,-0.10211082418477437,0.04703395582115512,-0.0010740278020021352,0.36453699060857025,1.0,0.11418639883017666,1.0,0.08396548377059582,1.0,0.08371017519173235,1.0,0.0007012791030025793,1.0,0.1569786121258224,1.0,0.15680612287327367,1.0,0.0016016641852418282,1.0
0.9000000000000002,15.82770688337863,667.1890037784649,-2.2690503867362306,-56.5214564462517,1.199544554107914,0.3830861688960292,24909.033586131183,6909.033586131183,0.0,15.82770688337863,0.48150227270146656,-0.06936228640291907,0.5384103345886659,-0.09666615072712227,2.4194080983005795,0.620594596219008,4.881370029428277,1.0,0,15.85973670400306,667.1765667761211,-2.3237673450921887,-56.50542623111419,1.1780124857036551,0.4558362868674107,0.03202982062443027,-0.012437002343745007,-0.054716958355958134,0.01603021513750491,-0.021532068404266382,1.661325399472314,5.611673108525252,0.9225858835034049,0.03900496293035079,-0.05261717212953342,0.07908223511201237,0.0004531398956570043,-0.10207239002081828,0.04722414316022379,-0.0010657849852060198,0.36479194156057265,1.0,0.10930617017677931,1.0,0.09000810677358226,1.0,0.08956666026718314,1.0,0.0006951662198656884,1.0,0.1569792038894177,1.0,0.1567718003438493,1.0,0.0015303438727483588,1.0
0.9500000000000003,15.714739324666933,664.3714945636028,-2.249609166478912,-56.178895064510556,1.2182072226304277,0.363439833173836,24901.635366839775,6901.635366839775,0.0,15.714739324666933,0.46627003581131643,0.6000258269227279,0.5310468623129553,0.24543316916774505,2.519109646772106,0.6259437578808272,4.420925751395103,1.0,0,15.743628712812745,664.3596395108246,-2.320459181963432,-56.17166566956011,1.18136907987034,0.08226150598378398,0.02888938814581188,-0.011855052778173558,-0.07085001548451997,0.007229394950442725,-0.036838142760075604,2.057644768423236,5.611673108525252,0.9225858835034049,0.0013719467006271207,-0.052632536261137924,0.07908217493897002,0.0004694965025455624,-0.10179875617185678,0.04673277386119925,-0.0010609496485668149,0.3651111001782582,1.0,0.11032927977006604,1.0,0.0963116996861231,1.0,0.09588676512137123,1.0,0.0006891411463519009,1.0,0.1569800891648349,1.0,0.15677323553595676,1.0,0.001465355186208956,1.0
1.0000000000000002,15.602744221077966,661.5708351163072,-2.2301514329574084,-55.84746599119967,1.2374162561701034,0.40488087981825427,24894.338327966245,6894.338327966245,0.0,15.602744221077966,0.4504389082485258,0.22599602062325802,0.5218719383108278,0.14050135064419036,2.6563932293559573,0.6378732301330438,3.941786575211306,1.0,0,15.76818952459838,661.5441040826515,-2.354148773937916,-55.82881652575337,1.2020703035539386,0.347807023374456,0.1654453035204142,-0.02673103365566476,-0.12399734098050752,0.01864946544630186,-0.0353459526161646,4.483045772551792,2.733965201963911,1.102844986510166,0.037779638430976197,0.01643372295295535,0.06874956286495547,0.0004013014722410174,-0.1014743573938071,0.0476828240867543,-0.001067365614773813,0.32815920522167324,1.0,0.10380629961807149,1.0,0.07805119891634202,1.0,0.07771998324988308,1.0,0.0006832247179800356,1.0,0.13621648143000167,1.0,0.13594650302059227,1.0,0.0014060561665723208,1.0
1.0500000000000003,15.491721153322423,658.7863995834134,-2.2107247458353796,-55.52993886789159,1.2582142966756868,0.4270190362671742,24887.16736040931,6887.1673604093085,0.0,15.491721153322423,0.43566804567942896,0.4079172159537991,0.5115752896998071,0.2936761760703695,2.7121196054204004,0.6300889511138005,3.49455915536974,1.0,0,15.65120251905197,658.7608280595239,-2.3253542003020176,-55.50223737893026,1.2460410640485529,0.24147029200043463,0.15948136572954752,-0.025571523889539094,-0.11462945446663797,0.02770148896132696,-0.012173232627134609,3.178191224601701,2.733965201963911,1.102844986510166,2.6328067994804876,0.017586020298407168,0.0687516862613098,-0.0002260936140576859,-0.1012431747365107,0.0476472866816782,-0.0010766447550106051,0.32841319419628257,1.0,0.10465531999744164,1.0,0.08351734983948979,1.0,0.08320427174818833,1.0,0.0006776033665366583,1.0,0.13621628202455896,1.0,0.13594815806701963,1.0,0.0013519638883995814,1.0
1.1000000000000003,15.381667889228032,656.0174499029794,-2.191356174651116,-55.22803232010855,1.2807594468881136,0.4747401866526374,24880.13787762615,6880.137877626152,0.0,15.381667889228032,0.4212681298491299,0.4565308025801685,0.5002537375791994,0.2711161242546657,2.8005870975722886,0.6293380819044667,3.0584005058157104,1.0,0,15.535344801059686,656.0284058467771,-2.3101635134302034,-55.18277122389829,1.2772501733857127,0.2310936398317869,0.15367691183165455,0.010955943797739565,-0.11880733877908733,0.04526109621025398,-0.00350927350239277,3.0918555634034286,2.733965201963911,1.304326617747886,1.0361780881453775,0.018268066667783044,0.06430346484727896,-0.0005954401194890507,-0.10127771500840128,0.047580800129019864,-0.001093419443619431,0.3287279535851271,1.0,0.10117222524834034,1.0,0.08916904928424083,1.0,0.08863096407615634,1.0,0.0006722294490427734,1.0,0.13621665091273102,1.0,0.13589398501079528,1.0,0.0013024855972995322,1.0
1.1500000000000004,15.272581046020314,653.263165746731,-2.1720639262304364,-54.9433183812125,1.3055614202231072,0.5172970242363029,24873.263962669105,6873.263962669105,0.0,15.272581046020314,0.409606540584233,0.40960142535136457,0.4882934242644271,0.3167164881543768,2.865185700415086,0.6262261618701703,2.7056987544667805,1.0,0,15.42029914589929,653.2762869492784,-2.2906183474268698,-54.90200520066694,1.2827807252958492,0.2792250369480095,0.14771809987897733,0.013121202547381472,-0.11855442119643333,0.04131318054555777,-0.022780694927253573,2.9394770811051916,2.733965201963911,1.304326617747886,0.19729975185563453,0.01805336600977863,0.0643031810552741,-0.0004438970483251382,-0.10204947944642706,0.04733277078123465,-0.0010849019509332027,0.3291139494207682,1.0,0.10236312015842194,1.0,0.09497282643521868,1.0,0.09444703389493213,1.0,0.0006671217131800246,1.0,0.1362174451002475,1.0,0.1358956407016283,1.0,0.0012571359120088807,1.0
1.2000000000000004,15.164456631638906,650.5226629066748,-2.152855284137991,-54.67678015935386,1.332644138332779,0.5659639873032903,24866.55439266425,6866.5543926642495,0.0,15.164456631638906,0.3975669637382325,-0.4073639092435294,0.4758813327060388,0.36332125962964074,2.952912393953874,0.6266183277429939,2.3409478083886093,1.0,0,15.29285114070265,650.5219001364305,-2.275670481235607,-54.615170326497434,1.3348057503708985,0.7862560989176764,0.12839450906374417,-0.0007627702442505324,-0.12281519709761568,0.061609832856426294,0.0021616120381274012,4.312387236328861,4.702896486097589,0.05215833193995245,0.46147061529899847,0.015231518149874867,0.04343031017087001,-0.0006627649715553183,-0.10143783085114771,0.04769841957263954,-0.0010830724721452233,0.30118934770032707,1.0,0.09684171356479811,1.0,0.077191036893669,1.0,0.07678261073501177,1.0,0.0006622364378472543,1.0,0.11744803022861165,1.0,0.11709465932504828,1.0,0.0012154459836013268,1.0
1.2500000000000004,15.057290423819811,647.7950151502653,-2.133731592817852,-54.429115529480214,1.3623057138215369,0.6204456187279581,24860.01537543172,6860.015375431722,0.0,15.057290423819811,0.3865575111176366,-0.2185250541902062,0.4636082230538525,0.378747981536882,3.0351690003663743,0.6264156730198975,2.0073199753586373,1.0,0,15.179402466387586,647.7979166226,-2.261931528937808,-54.344169054797774,1.404270275680127,0.6760723350106923,0.12211204256777464,0.0029014723347700055,-0.12819993611995573,0.08494647468243954,0.041964561858599876,6.659939371789528,4.702896486097589,0.05215833193995245,3.7628453501148433,0.016558865633102184,0.04343014340928236,-0.0012513514600681482,-0.10118553828765571,0.04800971456296368,-0.001080267840775142,0.30149514621811613,1.0,0.09782197597441698,1.0,0.08217197040269633,1.0,0.081778513863566,1.0,0.0006576897376128573,1.0,0.11744795264891025,1.0,0.11709658083155856,1.0,0.0011770989310359297,1.0
1.3000000000000005,14.951078673935584,645.0792839153434,-2.1146728307388427,-54.20011977203229,1.3947059019798085,0.6755079247933213,24853.645001241053,6853.645001241053,0.0,14.951078673935584,0.0,-0.2984190658080905,0.4513783602176266,0.11671068461007822,3.088036152221294,0.6240438786176017,1.760718805564877,1.0,0,15.06673078931546,645.0890313777717,-2.2441207923128212,-54.11499651877986,1.4252035977191748,0.7351375580510643,0.11565211537987707,0.009747462428322251,-0.12944796157397853,0.08512325325242642,0.030497695739368846,5.747869842187454,4.702896486097589,0.009387716453253137,0.7628299143039388,0.01606826710936977,0.043035776894420834,-0.0010006461072428305,-0.10093804504093178,0.0476146191676822,-0.0010836682981417388,0.30186592968278825,1.0,0.09525207182283077,1.0,0.08726365906091874,1.0,0.0866075103141203,1.0,0.0006534068467561803,1.0,0.11744845485075874,1.0,0.11702767652590418,1.0,0.0011417037196184104,1.0
1.3500000000000005,14.845818463632588,642.3745372288192,-2.0956682138802303,-53.9897339872767,1.4288228764565916,0.68915767213395,24847.442675843944,6847.442675843944,0.0,14.845818463632588,0.0,-0.4685323061348355,0.439374499273184,0.004965438343316747,3.157275087792422,0.6280441227462976,1.5790692015668413,1.0,0,14.954634907837292,642.3882356988972,-2.2386449646403404,-53.91685318637578,1.458203467531314,0.8503161801687545,0.10881644420470415,0.013698470077997627,-0.14297675076011007,0.07288080090091853,0.02938059107472932,5.439094892033418,4.702896486097589,0.009387716453253137,0.2836042726949446,0.01581523229196327,0.04303593491391696,-0.0008557519435192289,-0.10092690400326064,0.048053341261949004,-0.001080103436595125,0.3023116389806829,1.0,0.09658373014720624,1.0,0.09244778771806542,1.0,0.09180020410401825,1.0,0.0006493794772465429,1.0,0.11744940947665032,1.0,0.11702959913185902,1.0,0.001108954722549822,1.0
