time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,quaternion_norm,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,tilt_deg,desired_tilt_deg,body_z_inertial_x,body_z_inertial_y,body_z_inertial_z,mass_kg,propellant_remaining_kg,inertia_x_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,engine_arm_m,horizontal_error_m,target_x_m,target_y_m,desired_ax_mps2,desired_ay_mps2,desired_az_mps2,requested_force_body_x_n,requested_force_body_y_n,requested_force_body_z_n,achieved_force_body_x_n,achieved_force_body_y_n,achieved_force_body_z_n,requested_torque_x_nm,requested_torque_y_nm,requested_torque_z_nm,allocated_force_body_x_n,allocated_force_body_y_n,allocated_force_body_z_n,allocated_torque_x_nm,allocated_torque_y_nm,allocated_torque_z_nm,achieved_torque_x_nm,achieved_torque_y_nm,achieved_torque_z_nm,force_residual_n,torque_residual_nm,allocation_residual,actuator_tracking_residual,gimbal_saturated_fraction,throttle_saturated_fraction,total_thrust_n,aerodynamic_force_n,aerodynamic_moment_nm,acceleration_x_mps2,acceleration_y_mps2,acceleration_z_mps2,engine_1_throttle,engine_1_gimbal_x_deg,engine_1_gimbal_y_deg,engine_1_enabled,engine_2_throttle,engine_2_gimbal_x_deg,engine_2_gimbal_y_deg,engine_2_enabled,engine_3_throttle,engine_3_gimbal_x_deg,engine_3_gimbal_y_deg,engine_3_enabled,engine_4_throttle,engine_4_gimbal_x_deg,engine_4_gimbal_y_deg,engine_4_enabled
0.0,18.0,-12.0,720.0,-2.5,1.5,-58.0,0.9997967163092055,0.005082670073043831,0.008816463491179085,0.017405817813806623,0.6000000000000001,1.0,1.9999999999999996,1.0,0.1,-0.08,0.06,1.1661747059940264,1.71399058645997,0.017806278554479867,-0.0098563581836455,0.9997928728728745,25000.0,7000.0,1700000.0,1700000.0,290000.0,14.0,21.633307652783937,0.0,0.0,0.3825649850849183,-0.15837665672327877,4.030275572979273,3381.490827622484,-666.9499959215264,346060.8161520824,0.0,0.0,0.0,1807.8668523319366,54602.484633206564,-63906.60792482009,2276.600040804256,-545.2118506946363,346060.8161520824,-246.1608325979323,35788.27483436291,-63787.00728615852,0.0,0.0,0.0,346077.9793317682,84075.88386173527,0.0021726801414967884,0.45542169104795793,0.0,0.0,0.0,9381.178071305163,21348.570766094475,0.25226685386577613,-0.1299514894346982,-9.56112108511781,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1
0.05,17.875316002884425,-11.925162739473718,717.0880502385505,-2.4873465575650817,1.493484454705144,-58.47795760819009,0.999796269327091,0.005130710447148762,0.008789207238870443,0.017431164219600753,0.605475344680064,0.9967656358076388,2.002935778971974,1.0,0.11696696398996273,-0.048131272024246094,0.05877137443816531,1.1662354568595448,1.5697092664811432,0.017753701728265604,-0.009952918098632017,0.9997928512928395,25000.0,7000.0,1700000.0,1700000.0,290000.0,14.0,21.488053159044174,0.0,0.0,0.385113014823594,-0.1606988063087021,5.421221103379259,2857.5072559312084,-327.1848167540129,380828.8318305494,0.0,0.0,0.0,-4521.7517458879665,40948.293213401405,-64008.84836292628,1979.564721082223,-325.51464912564916,380828.83183054946,-4529.465275781695,26009.56250579038,-63889.05638220969,0.0,0.0,0.0,380839.6927199722,76120.57293984476,0.0017154459860872803,0.5011465205292205,0.0,0.0,0.0,9478.848261404173,21476.466844244136,0.2538660990302501,-0.13066744979131334,-9.557179111300421,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1
0.1,17.751266664966717,-11.850652143920316,714.1522075344723,-2.474613874072248,1.4869335471470009,-58.95571749916995,0.9997956676249342,0.005185904001105152,0.008775986415263488,0.017455986381253355,0.6117979772990132,0.995125098734935,2.00582734712039,1.0,0.13392674335848165,-0.016257828724494744,0.05756790755585052,1.1681323084268926,1.448826291908335,0.017729436533466984,-0.01006330170735368,0.9997921769242608,25000.0,7000.0,1700000.0,1700000.0,290000.0,14.0,21.343510124788793,0.0,0.0,0.38751974314703413,-0.16294486660626428,6.814449792407294,2321.4315677155846,28.006965485123146,415653.8953593045,132.32547146147843,-54.883803560371604,62841.05619129293,-10172.604286471887,29052.948311048058,-64100.298966411836,1653.4149926161645,-85.47266403684716,415653.8953593044,-8219.712392121524,17695.708411212734,-63980.33583671813,-68.74944694057194,8125.1226528677325,-3866.6241642957957,352819.64023871097,64561.268184295914,0.001323624087418068,0.4642687183591285,0.0,0.0,62859.827497953025,9576.511250389543,21601.113374020824,0.30536717261449153,-0.15867008523672005,-7.0402079282635235,0.07644889328134566,1.2200605224115373,-1.1146663818013642,1,0.09000000000000001,0.9839811520843407,0.8453135721003706,1,0.09000000000000001,-0.7766065944819681,0.8635685519241991,1,0.07439230407630183,-0.9681316500559368,-1.1446534138432622,1
0.15000000000000002,17.627918111769954,-11.77650410684022,711.1956226700913,-2.459319495155771,1.478981847256507,-59.307651653981196,0.9997950290578167,0.00524809583438665,0.008779821261425364,0.017472037660498197,0.6189481640911682,0.9954297975516649,2.0077315238744102,0.9999999999999999,0.15075037817002707,0.029239053928646196,0.018585410231299327,1.1721513409241364,1.3631042078566937,0.017739433162507038,-0.010187237519013485,0.9997907444574611,24998.863489623323,6998.863489623323,1699915.5735148755,1699915.5735148755,289989.44668935944,14.000243537937859,21.199753440398588,0.0,0.0,0.3883420950139279,-0.1643211307071557,7.914461559267039,1860.5748698195744,341.4720616187278,443129.0108924003,381.85454138867533,-106.05858484501243,121808.30106610218,-14743.0073346762,18883.01658084572,-63226.652602090646,1372.413406913643,130.83802851475775,443129.0108924003,-11136.85938231292,10594.279856737121,-63108.32449366491,-893.5932250336482,12721.32738204595,-11806.900627178506,321324.4240028531,53607.49554049744,0.001038407241782362,0.4228197846814606,0.0,0.0,121898.10296114153,9645.425512068046,21678.583353231836,0.35830726753120956,-0.18512644819337967,-4.679049363045131,0.14806556705393742,1.885610834490332,-1.7256077917489798,1,0.17360940934043784,1.5726373988857902,1.3732169375088832,1,0.17356030097914316,-1.2506734315730765,1.3854476212725215,1,0.14633368557985799,-1.5028597712865936,-1.7456852773950327,1
0.2,17.505400321191157,-11.702786762180507,708.2243922662612,-2.4413857465719775,1.4697050532117824,-59.54154470365738,0.9997947510108266,0.005316639884854109,0.008805457164249032,0.017454315101510975,0.6268365901525198,0.998240560310704,2.0057853329107207,1.0,0.16612805513108553,0.08229720124564492,-0.09724330477304226,1.1787147954339579,1.3008691711454132,0.01779289632179673,-0.010323710851868569,0.9997883945289268,24996.659562816218,6996.659562816218,1699751.853237776,1699751.853237776,289968.981654722,14.000715807967953,21.05692898801311,0.0,0.0,0.38752854030504064,-0.16486819819744705,8.73900109144925,1458.9529444815971,615.264063628053,463696.134731814,602.4245684491145,-113.89852826165975,176253.9981434003,-18501.895368627498,9861.3642594114,-60347.31045095778,1129.2320076540173,322.2646616264783,463696.13473181357,-13494.810947100457,4276.072144102131,-60234.37100532284,-2408.470237245696,13851.071008794504,-20438.199725674276,287444.3375776546,43216.35351679273,0.0008616331004892349,0.3782340256757844,0.0,0.0,176439.11878489878,9686.732409971415,21710.667829744976,0.4066563216410746,-0.20844368817477407,-2.4991730448539595,0.21566431679595244,2.2098704068843182,-2.026409550097021,1,0.24751132814229954,1.9018329694239584,1.6925818895951061,1,0.2493370022506604,-1.5295755647269662,1.68703841129833,1,0.21611429378423908,-1.7771812037516639,-2.022593358151134,1
0.25,17.383839629766886,-11.6295624615619,705.2441918640175,-2.4210357910131077,1.4592588986714448,-59.66645543361364,0.9997954184929647,0.005390302718562924,0.008855072291047747,0.017368174682452858,0.6352911158604053,1.0038322720121005,1.9960186631707013,1.0,0.17885973735041982,0.13700335549005496,-0.2951290470062697,1.1879531706559054,1.255462014132013,0.017893760852441678,-0.010470807039865438,0.9997850646626452,24993.469530368904,6993.469530368904,1699514.8793988328,1699514.8793988328,289939.3599248541,14.00139938634952,20.915176387514006,0.0,0.0,0.3852020188114747,-0.1646732664586614,9.308841909943494,1106.831389930531,849.9992881322241,477875.14466984256,749.1025822897423,-71.08834126603483,225681.47758647703,-21562.37613309418,1837.4640986032239,-55212.32320439539,917.2522722338849,488.11221320986533,477875.14466984285,-15384.164315400703,-1356.502077461104,-55108.99384094386,-4059.5133871579164,13191.744185514006,-28169.773981589722,252195.60283493495,34155.07793964127,0.0007985075760393621,0.331848986053217,0.0,0.0,225955.19605562324,9702.240845053411,21700.52305691037,0.4485826663006247,-0.22820362116624987,-0.5201518728282242,0.27810226293117074,2.3335187744629016,-2.142878835496112,1,0.3121104309332255,2.065267306663622,1.873447255758817,1,0.3170785002155837,-1.6803932887627007,1.8467793616858363,1,0.2819466798969844,-1.8958641839833972,-2.1140558385518164,1
0.3,17.263348915555436,-11.556885237578935,702.2602195854066,-2.3985850501768513,1.4478206022354716,-59.69242209190127,0.9997975916714992,0.005467571765077013,0.008928882378576579,0.01718011659836972,0.6441030980313666,1.0122561229547011,1.9745910897812304,1.0,0.18867421771708504,0.19030281450638784,-0.5646331155645988,1.1997866867712856,1.2227593811290538,0.01804201723770586,-0.010626131685316021,0.9997807614369265,24989.384243545774,6989.384243545774,1699211.4009491147,1699211.4009491147,289901.4251186393,14.002274804954476,20.774619423103253,0.0,0.0,0.3815398687948802,-0.16383653770597337,9.647099380955982,798.0120075581565,1045.9292922323198,486246.16411332897,819.2498398319631,13.295171696370744,269757.96097274823,-24020.107934787153,-5311.255039977859,-47957.35072325388,732.5470619786056,627.5659156294214,486246.1641133288,-16882.238913222798,-6387.3640484593925,-47867.598975175366,-5645.349226420134,11542.576738951757,-34140.55847135905,216490.66696582965,28505.9143223856,0.0008282520566240219,0.2848664189182198,0.0,0.0,270093.5292068196,9694.227735075978,21652.142775127337,0.4840221457370712,-0.24460989320089122,1.2448923570589585,0.3345934639615416,2.3260954699911527,-2.136453186951239,1,0.36773979871115225,2.110310070335353,1.949322181167345,1,0.3766374266766928,-1.7346342534072994,1.9026679554053503,1,0.3425742012128218,-1.9079034467966138,-2.0866448566580935,1
0.35,17.144025185490356,-11.484800507113532,699.2771552227908,-2.3743533518442406,1.4355577559901604,-59.63013992082005,0.9998016811519378,0.00554695939247615,0.009026037916257145,0.01686298451613221,0.6530685032449435,1.0234383583042057,1.938388638193209,0.9999999999999999,0.19563578323798284,0.24050486937692217,-0.8871123792906607,1.2140342588602018,1.2000224651254592,0.01823557234632394,-0.010787306776510644,0.999775523762065,24984.500932362218,6984.500932362218,1698848.6406897646,1698848.6406897646,289856.0800862206,14.003321228779525,20.63536387488534,0.0,0.0,0.3767230545620124,-0.16245322027972459,9.778477109945207,528.0520180064669,1203.7213889655527,489430.2059826075,825.4371076176494,124.19193878454007,308301.8848896801,-25952.609836460688,-11678.17705704008,-38940.89812635069,572.3602115785843,740.3591410454887,489430.20598260756,-18050.501405089104,-10881.172967689548,-38868.0205877487,-7126.1211299474235,9316.91084365033,-37877.10757536511,181131.7822019867,28219.887372393154,0.0009108871581479341,0.23834333157961568,0.0,0.0,308662.7564352134,9665.26092354735,21569.932699364752,0.5135490336504465,-0.25811079387040287,2.7888046118175485,0.3846384964823487,2.225349568619235,-2.040531300943436,1,0.41476065727114,2.063262568173031,1.9385897256615618,1,0.42800562331131586,-1.7097195960128153,1.8757406450406342,1,0.3971360462784237,-1.839818656444727,-1.9759036887283599,1
0.39999999999999997,17.02595015042411,-11.41334586004214,696.299134847479,-2.348633161105222,1.4226159990356249,-59.49066282526387,0.9998078749285669,0.005627106886859445,0.009145060706034689,0.01639868176378336,0.6620032103385014,1.0372278985557892,1.8853354618830709,1.0,0.19987664845051142,0.28662463457145987,-1.2396674618768615,1.230464175956071,1.1853162248410019,0.01847116169136337,-0.010952117676636206,0.9997694070655336,24978.92028666932,6978.9202866693195,1698434.0784382923,1698434.0784382923,289804.25980478653,14.004517081428002,20.497498438728268,0.0,0.0,0.3709176387157848,-0.1606062893284079,9.728568681469921,293.3913594589239,1324.78737265462,488071.2230641917,783.96552704946,246.39923499120823,341267.94045181916,-27420.574595901613,-17333.516962016933,-28657.82898062687,434.43263182141914,827.037279086921,488071.2230641915,-18934.78744665344,-14885.980775298842,-28604.196112915008,-8523.767582221626,6742.488625447062,-39163.36487111012,146808.06302706088,32359.073607044043,0.001012660068891962,0.193188034480759,0.0,0.0,341616.2113987635,9618.067776535181,21458.460175836375,0.5378945689811934,-0.2691855581073215,4.109813833351433,0.4279840499588017,2.0536736671410147,-1.8752181432860635,1,0.4535835108656953,1.9404483639406693,1.853108072365962,1,0.4713103275805793,-1.6170866651948583,1.7794093520763457,1,0.4451021715884159,-1.7079356788127407,-1.8026796609030606,1
0.44999999999999996,16.909191789727338,-11.342552197370008,693.3297396075453,-2.3216817129895073,1.4091173630349068,-59.285134114918876,0.9998161065959081,0.0057068011841014035,0.00928407344327772,0.015779461079034437,0.6707470665546794,1.0534211593792282,1.814541796787305,1.0,0.20149839100403663,0.32806581075995395,-1.5977386510478842,1.2488182697581909,1.1771932361356319,0.018744832821157423,-0.011118508130904172,0.99976247680109,24972.743840049116,6972.7438400491155,1697975.256689363,1697975.256689363,289746.90708617034,14.00584060570376,20.361096663290155,0.0,0.0,0.3642700340210953,-0.1583653998268434,9.523226446137645,90.88762164043197,1411.3355929924114,482819.88583263545,710.1909049618889,367.2640394297432,368730.39406146074,-28470.908460375325,-22330.59999111983,-17680.68447921583,316.6762887921559,888.9688511638745,482819.8858326351,-19567.643896650523,-18437.150510841282,-17647.595238144335,-9871.279039946297,3957.0776019382465,-37983.310542963794,114095.94977285842,38068.160356106455,0.0011140695525374371,0.15016102703364598,0.0,0.0,369033.56567274826,9555.43133030488,21322.293412317104,0.5577506649881537,-0.2782465271902848,5.210879517864308,0.464584740617927,1.8259239231543485,-1.654225228328371,1,0.4846762075879617,1.7535210692929293,1.7020872491567622,1,0.5068039076115692,-1.4657329622094901,1.6237060429958727,1,0.48621706877595394,-1.5238635575390063,-1.580697889685873,1
