time_s,x_m,z_m,vx_mps,vz_mps,theta_deg,omega_deg_s,mass_kg,prop_remaining_kg,target_x_m,target_error_m,commanded_throttle,commanded_gimbal_deg,throttle,gimbal_deg,desired_theta_deg,desired_ax_mps2,desired_az_mps2,thrust_scale,navigation_rejection_count,estimated_x_m,estimated_z_m,estimated_vx_mps,estimated_vz_mps,estimated_theta_deg,estimated_omega_deg_s,x_estimation_error_m,z_estimation_error_m,vx_estimation_error_mps,vz_estimation_error_mps,theta_estimation_error_deg
0.0,18.0,720.0,-2.5,-58.0,1.0,0.0,25000.0,7000.0,0.0,18.0,0.43354579235908514,0.9261457522425637,0.0,0.0,2.6208538797873895,0.6032109493239718,3.3712433743982957,1.0,0,17.160812402772027,719.8557777586561,-2.393956023582821,-57.884705637753,0.9725641633992508,-0.011870550441871203,-0.8391875972279728,-0.14422224134386852,0.10604397641717922,0.11529436224699907,-0.02743583660074924
0.05,17.875055457234442,717.0880488871128,-2.4977788485991588,-58.47801135022078,1.0,0.0,25000.0,7000.0,0.0,17.875055457234442,0.4413701481604103,0.9180646540607257,0.0,0.0,2.6055674464801357,0.6105106690918292,3.6090718825071875,1.0,0,17.041114601592888,716.9615424767685,-2.393956023582821,-57.884705637753,0.9719706358771573,-0.011870550441871203,-0.8339408556415542,-0.126506410344291,0.103822825016338,0.5933057124677816,-0.02802936412284274
0.1,17.750222401227113,714.1522021944118,-2.4955405319858777,-58.955822934509676,1.0,0.0,25000.0,7000.0,0.0,17.750222401227113,0.49200908029365675,0.39711635534483947,0.08028625784427502,0.3087152507475212,2.0012024299150437,0.5225488921158941,5.148194037095283,1.0,0,17.671580130788204,714.1105504461756,-2.340497006445042,-58.505837681277995,0.9898448964460689,0.09644259882611927,-0.07864227043890892,-0.0416517482361769,0.15504352554083578,0.4499852532316808,-0.010155103553931157
0.15000000000000002,17.62555489702092,711.1955199807207,-2.4911575028722517,-59.3114395875711,1.0002073538019864,0.008286028498544509,24998.896798030313,6998.896798030313,0.0,17.62555489702092,0.4999280816753178,0.3915410628883485,0.14715364493985564,0.5118317185185894,1.9958876644809118,0.5295707783840202,5.389544183172614,1.0,0,17.55455528046595,711.1852585621117,-2.340497006445042,-58.505837681277995,0.9946670263873749,0.09644259882611927,-0.07099961655496756,-0.010261418609047723,0.1506604964272098,0.8056019062931057,-0.005540327414611591
0.2,17.501151211054225,708.2236012797335,-2.4849878406096724,-59.565287329775146,1.001250535840592,0.03341661514417136,24996.87478087192,6996.87478087192,0.0,17.501151211054225,0.5536080246044028,0.47630101345816966,0.21101576259796695,0.47359326412733943,2.161452286005648,0.63518038191566,7.022724207650084,1.0,0,17.459181283291244,707.9722098584064,-2.5345000876572774,-59.15703572373587,0.9703621661854921,0.10836275905631296,-0.04196992776298103,-0.2513914213271846,-0.04951224704760504,0.408251606039272,-0.03088836965509996
0.25,17.377098777566186,705.2414198728759,-2.477106342066652,-59.72195144450594,1.003752508203279,0.06662971740390479,24993.975243501718,6993.975243501718,0.0,17.377098777566186,0.5616063297993372,0.47075059708415834,0.26451804390858746,0.44624253038100914,2.156778757823898,0.6430362101666934,7.267821359548822,1.0,0,17.33245627890838,705.0143580722196,-2.5345000876572774,-59.15703572373587,0.9757803041383076,0.10836275905631296,-0.04464249865780445,-0.22706180065631543,-0.05739374559062549,0.5649157207700668,-0.027972204064971376
0.3,17.253476618643592,702.2534410392096,-2.467774634021861,-59.79718662642644,1.008061713794663,0.10570020174393749,24990.340538947123,6990.340538947123,0.0,17.253476618643592,0.5905695477517457,0.23010511360831143,0.3180532255189236,0.44624253038100914,1.8817874926509979,0.5900024448272547,8.151006939208658,1.0,0,17.491373516348414,702.2665943476154,-2.4663579770797566,-59.46895759093707,0.9743234281989083,0.16303037687293204,0.2378968977048217,0.013153308405776443,0.0014166569421045772,0.32822903548936466,-0.03373828559575474
0.35,17.130357822660272,699.2637374727227,-2.4569682499806755,-59.790942230086834,1.0145185667862449,0.1525280081720334,24985.970215129833,6985.970215129833,0.0,17.130357822660272,0.5986022223385636,0.2245883932480421,0.3631556522375187,0.44624253038100914,1.8799086108396093,0.5975329182686574,8.398398797463308,1.0,0,17.368055617494427,699.2931464680686,-2.4663579770797566,-59.46895759093707,0.9824749470425548,0.16303037687293204,0.23769779483415476,0.029408995345875155,-0.009389727099081036,0.32198463914976116,-0.032043619743690126
0.39999999999999997,17.007811286365573,696.276062749658,-2.444879317644684,-59.71603354440578,1.0234783135643595,0.20580962592088425,24980.980145326994,6980.980145326994,0.0,17.007811286365573,0.6144134302058355,0.20344370804648523,0.4052693365920052,0.3741967247901099,1.8091836830027697,0.5903347054377477,8.882687798499331,1.0,0,17.43064385351128,696.4775096053178,-2.4698454629372724,-59.5877870082145,1.0353107599163445,0.13465842403093864,0.4228325671457078,0.20144685565981035,-0.024966145292588227,0.12824653619128412,0.01183244635198495
0.44999999999999996,16.885900181215895,693.2937367104885,-2.4315450699921293,-59.576994982170646,1.035007277784684,0.2553004223626941,24975.411397419357,6975.411397419357,0.0,16.885900181215895,0.6224591330246092,0.1992029568650985,0.44107172284136786,0.32432728094275404,1.8082061475108862,0.5978737428004723,9.131604795374828,1.0,0,17.30715158036442,693.498120254907,-2.4698454629372724,-59.5877870082145,1.0420436811178913,0.13465842403093864,0.42125139914852383,0.20438354441853335,-0.03830039294514309,-0.010792026043851877,0.007036403333207398
0.49999999999999994,16.764683670748106,690.3197261782972,-2.4170893073552175,-59.383412962383154,1.048931583041076,0.30162637016536764,24969.35069405022,6969.350694050219,0.0,16.764683670748106,0.630333837058407,0.21696045595078073,0.47317203901997296,0.28403275664399774,2.067113854048219,0.6923886200402694,9.3764888490655,1.0,0,16.823964116307188,690.3082410783161,-2.575337502334494,-59.577209858218644,0.9306600482662555,0.24732674983593883,0.059280445559082295,-0.011485099981086933,-0.15824819497927667,-0.1937968958354901,-0.11827153477482044
0.5499999999999999,16.64421653380487,687.3566178826478,-2.4015637042796003,-59.140904926146675,1.065092978994944,0.3447871533732745,24962.84890483418,6962.84890483418,0.0,16.64421653380487,0.6383840036602908,0.2085257714825633,0.5008177971689797,0.255756156717698,2.0641444015978023,0.7004030062092815,9.626473622403731,1.0,0,16.695197241190463,687.3293805854051,-2.575337502334494,-59.577209858218644,0.9430263857580525,0.24732674983593883,0.05098070738559457,-0.02723729724266377,-0.1737737980548939,-0.43630493207196963,-0.12206659323689141
0.6,16.52455042584058,684.4066890379701,-2.3850417110473843,-58.85623415703731,1.0833532986523948,0.3855856342980332,24955.9672392151,6955.967239215101,0.0,16.52455042584058,0.6255032344171132,-0.2792266448690947,0.5248022490003551,0.255756156717698,1.5967394730532225,0.5309160530979151,9.239270910843286,1.0,0,17.052699462417966,684.009792837599,-2.3189370255969486,-59.259866890877646,1.0046631825885621,0.3665870331058534,0.5281490365773855,-0.3968962003710885,0.06610468545043569,-0.4036327338403325,-0.07869011606383274
0.65,16.4057338417156,681.4719088343356,-2.3675761234614727,-58.53495842246178,1.1036988722713146,0.4281955359242339,24948.756006678686,6948.756006678686,0.0,16.4057338417156,0.6335274826197851,-0.2894442056511792,0.5458359072707135,0.2400126949726531,1.5964914414683617,0.5377956776996488,9.489067347314606,1.0,0,16.936752611138118,681.0467994930551,-2.3189370255969486,-59.259866890877646,1.0229925342438546,0.3665870331058534,0.5310187694225199,-0.4251093412805176,0.04863909786452414,-0.7249084684158689,-0.0807063380274599
0.7000000000000001,16.28781313562232,678.5539955698393,-2.3491997511984843,-58.18155567834968,1.1261418006454371,0.4694811228576434,24941.255753656616,6941.255753656616,0.0,16.28781313562232,0.5838534221539741,-0.31955943570819273,0.5605891160015283,0.06693291502540384,2.0123282618393747,0.6249909432109121,7.981013519259664,1.0,0,16.67167130903911,678.608476431411,-2.446367671743728,-58.44366423670695,1.1010886873691381,0.49741891010110484,0.3838581734167903,0.054480861571619243,-0.09716792054524381,-0.2621085583572693,-0.0250531132762991
0.7500000000000001,16.170830423225762,675.654316786184,-2.3300518129778167,-57.80557840723222,1.1498608562537715,0.4792715030359501,24933.55277890647,6933.552778906469,0.0,16.170830423225762,0.5917939170206317,-0.33531222707711816,0.5740962209308351,-0.05185945853345716,2.0085577684918383,0.6324929778795565,8.228346327566134,1.0,0,16.549352925451924,675.6862932195756,-2.446367671743728,-58.44366423670695,1.1259596328741932,0.49741891010110484,0.37852250222616135,0.0319764333916055,-0.11631585876591144,-0.6380858294747327,-0.02390122337957831
0.8000000000000002,16.054824068863923,672.7739540317717,-2.310144261628313,-57.40891364176806,1.1735050148619044,0.4665073551960949,24925.6642049621,6925.6642049621005,0.0,16.054824068863923,0.5587390841712702,-0.25681326735962845,0.5759031100462312,-0.14109278425836902,2.010548743440511,0.5979365637682237,7.226102224113319,1.0,0,16.207052235548723,672.3661547614146,-2.328330537026752,-57.83227867739461,1.1733571993018301,0.43470825250660783,0.15222816668480021,-0.40779927035714536,-0.0181862753984392,-0.4233650356265528,-0.00014781556007430042
